标题,链接,房屋总价,房屋户型,房本面积,房屋朝向,所在楼层,装修情况,产权年限,建筑年代,房屋类型,交易权属,参考首付
精装修两房 房东自住 三开间朝南 一线江景房 拎 ,http://hz.58.com/ershoufang/33367280782409x.shtml,265                                万（单价27604                                元/㎡）,2室2厅1卫,96㎡,南北,中层/共25层,豪华装修,70年,2009年,普通住宅,商品房,79.5                                万（月供7604元/月）
"永和之星奥体东双地铁,精装公寓,繁华地段 户户送 ",http://hz.58.com/ershoufang/33351603456954x.shtml,58                                万（单价15263                                元/㎡）,1室1厅1卫,38㎡,南北,高层/共18层,豪华装修,70年,2010年,普通住宅,商品房,17.4                                万（月供1665元/月）
拱墅区地标万融城 房价抄底申花 精装修 双地铁口 ,http://hz.58.com/ershoufang/33406869590466x.shtml,130                                万（单价24528                                元/㎡）,2室2厅1卫,53㎡,东南,低层/共20层,豪华装修,70年,2018年,普通住宅,其他,39                                万（月供3730元/月）
三里亭苑家具家电、婚房装修、南北通透、中间楼层、 ,http://hz.58.com/ershoufang/33516979687880x.shtml,145                                万（单价31521                                元/㎡）,2室1厅1卫,46㎡,南北,中层/共6层,豪华装修,70年,1997年,普通住宅,商品房,43.5                                万（月供4160元/月）
新出湖左岸跃层，送一层， 豪华装修采光好，满两年 ,http://hz.58.com/ershoufang/33523986081850x.shtml,340                                万（单价38202                                元/㎡）,3室2厅2卫,89㎡,南北,中层/共28层,豪华装修,70年,2013年,普通住宅,商品房,102                                万（月供9759元/月）
景观大四房：自住保养佳、楼层视野开阔无遗、满2年 ,http://hz.58.com/ershoufang/33523766522960x.shtml,1150                                万（单价60846                                元/㎡）,4室2厅2卫,189㎡,南北,低层/共16层,豪华装修,70年,2013年,普通住宅,商品房,345                                万（月供33004元/月）
文一街 精装30万 2号线480米 龙湖天街在望 ,http://hz.58.com/ershoufang/33523602864953x.shtml,260                                万（单价29213                                元/㎡）,2室2厅1卫,89㎡,南,中层/共11层,豪华装修,70年,2006年,普通住宅,商品房,78                                万（月供7463元/月）
都市水乡水秀苑 精装三房 南北通透 楼层好采光佳 ,http://hz.58.com/ershoufang/33523715097545x.shtml,262                                万（单价31566                                元/㎡）,3室2厅1卫,83㎡,南北,中层/共11层,豪华装修,70年,2006年,普通住宅,商品房,78.6                                万（月供7518元/月）
金色黎明 50万精装三房，满两年无 税，房东看好 ,http://hz.58.com/ershoufang/33523735947954x.shtml,530                                万（单价38686                                元/㎡）,3室2厅2卫,137㎡,南,中层/共16层,豪华装修,70年,2010年,普通住宅,商品房,159                                万（月供15210元/月）
文一街 精装30万 2号线480米 龙湖天街在望 ,http://hz.58.com/ershoufang/33523603074090x.shtml,260                                万（单价29213                                元/㎡）,2室2厅1卫,89㎡,南,中层/共11层,豪华装修,70年,2006年,普通住宅,商品房,78                                万（月供7463元/月）
清水公寓 新挂豪华装修边套 房东诚心出售 价格看 ,http://hz.58.com/ershoufang/33521344431173x.shtml,450                                万（单价38793                                元/㎡）,3室2厅2卫,116㎡,南北,高层/共11层,豪华装修,70年,2006年,普通住宅,商品房,135                                万（月供12914元/月）
世纪新城 经典户型 楼层好 视野开阔 采光好无遮 ,http://hz.58.com/ershoufang/33523467832372x.shtml,210                                万（单价46666                                元/㎡）,1室1厅1卫,45㎡,南,中层/共23层,豪华装修,70年,2005年,普通住宅,商品房,63                                万（月供6026元/月）
拱北次新房，低于市场价70万，40万豪华装修家具 ,http://hz.58.com/ershoufang/33523464506310x.shtml,250                                万（单价28409                                元/㎡）,3室2厅1卫,88㎡,南北,中层/共23层,豪华装修,70年,2010年,普通住宅,商品房,75                                万（月供7174元/月）
江景房，精装修带地暖，全新从未入住，送2个车位， ,http://hz.58.com/ershoufang/33519487460019x.shtml,1130                                万（单价44313                                元/㎡）,5室2厅4卫,255㎡,南北,高层/共45层,豪华装修,70年,2013年,普通住宅,商品房,339                                万（月供32430元/月）
文一街 精装两房 送车位 2号线600米 上学2 ,http://hz.58.com/ershoufang/33523365307460x.shtml,245                                万（单价27528                                元/㎡）,2室2厅1卫,89㎡,南,中层/共11层,豪华装修,70年,2006年,普通住宅,商品房,73.5                                万（月供7030元/月）
千岛湖《六合浅山》一线高端湖景别墅，住宅，合院准 ,http://hz.58.com/ershoufang/33523283370045x.shtml,287                                万（单价20500                                元/㎡）,5室2厅3卫,140㎡,南北,共3层,豪华装修,70年,2016年,别墅,商品房,86.1                                万（月供8237元/月）
杭州之翼 LOFT精装交房 双地铁口1/4号线地 ,http://hz.58.com/ershoufang/33523255173562x.shtml,112                                万（单价31111                                元/㎡）,2室2厅2卫,36㎡,南北,高层/共9层,豪华装修,70年,2016年,普通住宅,商品房,33.6                                万（月供3215元/月）
御观邸精装大三房，精装50万，送车位，随时看房， ,http://hz.58.com/ershoufang/33517714470967x.shtml,360                                万（单价28125                                元/㎡）,3室2厅2卫,128㎡,南北,高层/共13层,豪华装修,70年,2013年,普通住宅,商品房,108                                万（月供10333元/月）
"绍兴高铁站旁,万达装V公馆 ,民用水电可按揭,总 ",http://hz.58.com/ershoufang/33523183847229x.shtml,36                                万（单价7659                                元/㎡）,1室1厅1卫,47㎡,东南,地下/共30层,豪华装修,70年,2010年,普通住宅,商品房,10.8                                万（月供1032元/月）
城市之星 豪华装修带双车位 滨江物业 富豪聚集地 ,http://hz.58.com/ershoufang/33509111826640x.shtml,2800                                万（单价80229                                元/㎡）,5室2厅5卫,349㎡,南北,高层/共44层,豪华装修,70年,2014年,普通住宅,商品房,840                                万（月供80361元/月）
"首付3成,2012年20万婚房精装修 地铁1号线 ",http://hz.58.com/ershoufang/33512004673589x.shtml,275                                万（单价31250                                元/㎡）,2室2厅1卫,88㎡,南,中层/共6层,豪华装修,70年,2005年,普通住宅,商品房,82.5                                万（月供7893元/月）
