['鲁JZZ777宝马牌BMW7301EL小型轿车', '//sf.taobao.com/sf_item/565014166140.htm', 1519869600000]
['海虹牌大型专项作业车', '//sf.taobao.com/sf_item/564960942774.htm', 1519092000000]
['黑色本田CR-V轿车', '//sf.taobao.com/sf_item/564851847574.htm', 1519092000000]
['鲁RC8892福田牌重型自卸货车', '//sf.taobao.com/sf_item/564790089771.htm', 1519092000000]
['鲁QE856N荣威牌小型轿车', '//sf.taobao.com/sf_item/564801920931.htm', 1519012800000]
['苏NHY807江淮牌小型车辆', '//sf.taobao.com/sf_item/564309321576.htm', 1519005600000]
['保时捷凯宴3598CC号越野车', '//sf.taobao.com/sf_item/564696220905.htm', 1519005600000]
['皖AB726D号奥迪牌小型汽车', '//sf.taobao.com/sf_item/564043472277.htm', 1519005600000]
['梅赛德斯-奔驰牌轿车一辆', '//sf.taobao.com/sf_item/564814777732.htm', 1519005600000]
['昌河牌小型汽车', '//sf.taobao.com/sf_item/564288617546.htm', 1519005600000]
['奔驰小轿车云A018AA', '//sf.taobao.com/sf_item/564136052323.htm', 1519005600000]
['苏NC6226奥德赛牌小型汽车', '//sf.taobao.com/sf_item/564460279792.htm', 1519005600000]
['路虎揽胜越野车云A60999', '//sf.taobao.com/sf_item/564137304280.htm', 1519005600000]
['赣G59139路虎牌小型越野客车', '//sf.taobao.com/sf_item/565088315022.htm', 1519005600000]
['东风悦达起亚锐欧小汽车', '//sf.taobao.com/sf_item/564968150853.htm', 1518573600000]
['黑DX350解放牌重型仓栅栏式半挂车', '//sf.taobao.com/sf_item/564262153746.htm', 1519005600000]
['黑DH1483号解放牌重型半挂牵引车', '//sf.taobao.com/sf_item/564264653231.htm', 1519005600000]
['黑DX300麒强牌重型仓栅式半挂车', '//sf.taobao.com/sf_item/564264853074.htm', 1519005600000]
['黑DH1446号解放牌重型半挂牵引车', '//sf.taobao.com/sf_item/564332898470.htm', 1519005600000]
['黑DX346号麒强牌重型仓栅式半挂车', '//sf.taobao.com/sf_item/564334614325.htm', 1519005600000]
['黑DH1462号解放牌重型半挂牵引车', '//sf.taobao.com/sf_item/564334630311.htm', 1519005600000]
['黑DX267号麒强牌重型仓栅式半挂车', '//sf.taobao.com/sf_item/564412063847.htm', 1519005600000]
['黑DH1481号解放牌重型半挂牵引车', '//sf.taobao.com/sf_item/564412175564.htm', 1519005600000]
['黑DH1461号解放牌重型半挂牵引车', '//sf.taobao.com/sf_item/564416003420.htm', 1519005600000]
['黑DX115挂麒强牌重型仓栅式半挂车', '//sf.taobao.com/sf_item/564416243608.htm', 1519005600000]
['赣A77F60奔驰 ML350小型越野客车一辆', '//sf.taobao.com/sf_item/564349779054.htm', 1518919200000]
['鲁CKC467思威牌小型汽车', '//sf.taobao.com/sf_item/564891462439.htm', 1518919200000]
['奔驰苏JTT099号车辆', '//sf.taobao.com/sf_item/564887418352.htm', 1518919200000]
['雪佛兰牌SGM7188ATA汽车(豫QN5276)', '//sf.taobao.com/sf_item/564888530121.htm', 1518919200000]
['豫AMT009大众牌小型普通客车一辆', '//sf.taobao.com/sf_item/564648480900.htm', 1518919200000]
['车牌号码云FMR017长安牌铃木奥拓小型汽车一辆', '//sf.taobao.com/sf_item/564102104468.htm', 1518919200000]
['车牌号为豫P810Q5福田牌汽车', '//sf.taobao.com/sf_item/564392335072.htm', 1518919200000]
['奔驰牌WDDNG8CB小型轿车', '//sf.taobao.com/sf_item/564789418828.htm', 1518919200000]
['川E41265号水泥罐车', '//sf.taobao.com/sf_item/564970211654.htm', 1518919200000]
['福特牌CAF6480A小型普通客车（蒙DK3758号）', '//sf.taobao.com/sf_item/564986298645.htm', 1518832800000]
['贵CW5644号东风日产牌汽车一辆', '//sf.taobao.com/sf_item/564825990572.htm', 1518832800000]
['豫JGL715号别克车', '//sf.taobao.com/sf_item/564679808698.htm', 1518832800000]
['粤B5W6Q8小型轿车公告', '//sf.taobao.com/sf_item/564944639981.htm', 1518832800000]
['湘C8C892奥迪车牌FV7251BBCWG', '//sf.taobao.com/sf_item/564092988757.htm', 1518832800000]
['本田思威,路虎（柴油版）', '//sf.taobao.com/sf_item/564120313296.htm', 1518832800000]
['鲁K9185P号车辆', '//sf.taobao.com/sf_item/564807649975.htm', 1518832800000]
['丰田牌豫R7G615小型轿车', '//sf.taobao.com/sf_item/564879482883.htm', 1518832800000]
['贵CJZ399奥迪牌小型轿车', '//sf.taobao.com/sf_item/564908755755.htm', 1518832800000]
['海马牌HMA7152DB4BW小型汽车（牌号粤MSK516）', '//sf.taobao.com/sf_item/564198885824.htm', 1518832800000]
['本田牌思威汽车', '//sf.taobao.com/sf_item/564782233382.htm', 1518832800000]
['鲁KD225Z车辆', '//sf.taobao.com/sf_item/564680864337.htm', 1518832800000]
['川EF6644(三菱欧蓝德)机动车', '//sf.taobao.com/sf_item/564783277099.htm', 1518832800000]
['鲁K9063G号车辆', '//sf.taobao.com/sf_item/564864786587.htm', 1518832800000]
['（破）浙CHW311号轻型厢式货车一辆', '//sf.taobao.com/sf_item/564660172114.htm', 1518832800000]
['闽H6859C的大众轿车一辆', '//sf.taobao.com/sf_item/564936487152.htm', 1518832800000]
['车牌号为豫QA7890号中联牌非载货专项作业车', '//sf.taobao.com/sf_item/564939547469.htm', 1518832800000]
['鲁LLC157捷豹牌轿车一辆', '//sf.taobao.com/sf_item/564652188289.htm', 1518832800000]
['车牌号为鲁GS532K北京现代汽车壹辆', '//sf.taobao.com/sf_item/564672460153.htm', 1518832800000]
['苏NJ2457三一牌混凝土搅拌运输车', '//sf.taobao.com/sf_item/564680700589.htm', 1518832800000]
['鲁K49822号车辆', '//sf.taobao.com/sf_item/564947883569.htm', 1518832800000]
['蒙DGG393东风牌汽车', '//sf.taobao.com/sf_item/564654848157.htm', 1518746400000]
['闽AJQ798奥迪牌机动车', '//sf.taobao.com/sf_item/564838355793.htm', 1518746400000]
['闽CP019M宝马牌机动车', '//sf.taobao.com/sf_item/564837795511.htm', 1518746400000]
['闽CGV060本田雅阁牌机动车', '//sf.taobao.com/sf_item/564592189715.htm', 1518746400000]
['（最后一拍）闽CVU715昌河铃木机动车', '//sf.taobao.com/sf_item/564479708866.htm', 1518746400000]
['荣威牌小型轿车', '//sf.taobao.com/sf_item/564764929047.htm', 1518746400000]
['闽C665T8纳智捷牌机动车', '//sf.taobao.com/sf_item/564747295075.htm', 1518746400000]
['奥迪牌轿车', '//sf.taobao.com/sf_item/564885603420.htm', 1517968800000]
['（破）闽CK7999车辆', '//sf.taobao.com/sf_item/564916399577.htm', 1518746400000]
['起亚牌闽J-V6010小型车一辆', '//sf.taobao.com/sf_item/564754449729.htm', 1518746400000]
['闽CC628A北京现代牌机动车', '//sf.taobao.com/sf_item/564747499124.htm', 1518746400000]
['鲁QY065L长安牌小型轿车', '//sf.taobao.com/sf_item/564906467964.htm', 1518746400000]
['（破）闽FS5679江铃宝典JX1020TS3汽车', '//sf.taobao.com/sf_item/564763049590.htm', 1518746400000]
['云G62195重型自卸货车', '//sf.taobao.com/sf_item/564104353197.htm', 1518746400000]
['起亚牌yqz7204am小型汽车一辆', '//sf.taobao.com/sf_item/564832166266.htm', 1518746400000]
['林国华所有的闽C0806K一汽丰田锐志小型轿车', '//sf.taobao.com/sf_item/564915331140.htm', 1518746400000]
['闽CGE969机动车', '//sf.taobao.com/sf_item/564479972505.htm', 1518746400000]
['浙HV0666宝马牌轿车一辆', '//sf.taobao.com/sf_item/564643208370.htm', 1518746400000]
['车牌号为桂AWK313的雪佛兰牌SGM6474ATA小型普通客车', '//sf.taobao.com/sf_item/564649562992.htm', 1518746400000]
['闽CVD628佳宝牌机动车', '//sf.taobao.com/sf_item/564685217374.htm', 1518746400000]
['（破）闽CB7999车辆', '//sf.taobao.com/sf_item/564763485646.htm', 1518746400000]
['（破）闽C81999车辆', '//sf.taobao.com/sf_item/564917183174.htm', 1518746400000]
['湘AV0K99丰田小型越野车', '//sf.taobao.com/sf_item/564640032706.htm', 1518742800000]
['豫JZS548号江淮牌小型普通客车', '//sf.taobao.com/sf_item/564778740526.htm', 1518660000000]
['贵FD7087号奥迪A6L轿车一辆', '//sf.taobao.com/sf_item/564255459114.htm', 1518660000000]
['捷豹XF小型轿车', '//sf.taobao.com/sf_item/564757798546.htm', 1518660000000]
['粤BS302E丰田牌小型普通客车', '//sf.taobao.com/sf_item/564797342441.htm', 1518660000000]
['鲁C5Z338宝来牌轿车一辆', '//sf.taobao.com/sf_item/564612124042.htm', 1518660000000]
['速腾牌FV7166小型轿车', '//sf.taobao.com/sf_item/564610728717.htm', 1518660000000]
['鄂B8J316宝来牌小轿车', '//sf.taobao.com/sf_item/565042023980.htm', 1518660000000]
['川RW8760宝马轿车BMW725ML', '//sf.taobao.com/sf_item/564804762789.htm', 1518660000000]
['吉奥牌GA1020CRE3A小型普通货车', '//sf.taobao.com/sf_item/564789530422.htm', 1518660000000]
['别克牌SGM6520UYAA', '//sf.taobao.com/sf_item/564536242958.htm', 1518660000000]
['丰田普拉多牌豫R-C5676越野车', '//sf.taobao.com/sf_item/564821874520.htm', 1518660000000]
['粤JM0633', '//sf.taobao.com/sf_item/564655948214.htm', 1518660000000]
['贵FC4577号别克牌小型普通客车一辆', '//sf.taobao.com/sf_item/564009416199.htm', 1518660000000]
['粤JM0626', '//sf.taobao.com/sf_item/564766441963.htm', 1518660000000]
['车牌号为鲁Q921P8的小型汽车一辆', '//sf.taobao.com/sf_item/564782100011.htm', 1518660000000]
['贵B53469乘龙牌汽车', '//sf.taobao.com/sf_item/564617252722.htm', 1518660000000]
['奥迪牌小型轿车', '//sf.taobao.com/sf_item/564720537726.htm', 1518660000000]
['越野式丰田轿车一辆', '//sf.taobao.com/sf_item/564884503915.htm', 1518660000000]
['豫JZS828号金杯牌轻型普通货车', '//sf.taobao.com/sf_item/564963538940.htm', 1518660000000]
['奔驰牌闽J-F5117小型车一辆', '//sf.taobao.com/sf_item/564701457913.htm', 1518573600000]
['车牌为苏CT7212号别克牌汽车', '//sf.taobao.com/sf_item/564701377233.htm', 1518573600000]
['鲁GX1286欧曼重型特殊结构货车', '//sf.taobao.com/sf_item/564851463765.htm', 1518573600000]
['苏EQK605汽车一辆', '//sf.taobao.com/sf_item/564773878425.htm', 1518573600000]
['车牌号为苏GQ2727,雷克萨斯 丰田牌小型轿车', '//sf.taobao.com/sf_item/564771526607.htm', 1518573600000]
['闽FR8855号车', '//sf.taobao.com/sf_item/564701281724.htm', 1518573600000]
['东南V3菱悦DN7154MS小型轿车', '//sf.taobao.com/sf_item/564764292294.htm', 1518573600000]
['拍卖别克牌小汽车一辆', '//sf.taobao.com/sf_item/564840891426.htm', 1518573600000]
['车牌号为浙AC52C5旧机动车一辆', '//sf.taobao.com/sf_item/564852563582.htm', 1518573600000]
['鲁QQY779北京现代车', '//sf.taobao.com/sf_item/564576664099.htm', 1518573600000]
['浙CP2348佳美小型轿车一辆', '//sf.taobao.com/sf_item/564873067686.htm', 1518573600000]
['蒙J97707大众牌小型轿车', '//sf.taobao.com/sf_item/564880113340.htm', 1518573600000]
['蒙迪欧轿车', '//sf.taobao.com/sf_item/564840387287.htm', 1518573600000]
['苏NDX185切诺基牌小型普通汽车一辆', '//sf.taobao.com/sf_item/564586600661.htm', 1518573600000]
['闽FAA188号车', '//sf.taobao.com/sf_item/564853527859.htm', 1518573600000]
['车牌号为豫QJ5780号科雷傲牌汽车一辆', '//sf.taobao.com/sf_item/563876606481.htm', 1516154400000]
['（破）车牌号为浙DJ5289汽车一辆', '//sf.taobao.com/sf_item/564581229821.htm', 1518487200000]
['车牌号为浙F62A2A宝马机动车壹辆', '//sf.taobao.com/sf_item/564730167782.htm', 1518487200000]
['白色浙G67075大众牌FV7187ZADBG小型轿车二手车一辆', '//sf.taobao.com/sf_item/564617103782.htm', 1518487200000]
['（破）车牌号为浙DJ5L09汽车一辆', '//sf.taobao.com/sf_item/564469324489.htm', 1518487200000]
['豫A666B1号梅赛德斯-奔驰WDDUG5HB小轿车一辆', '//sf.taobao.com/sf_item/564432020147.htm', 1518487200000]
['苏MA0599雅阁牌汽车一辆', '//sf.taobao.com/sf_item/564610602512.htm', 1518487200000]
['（破）车牌号为浙DG775X汽车一辆', '//sf.taobao.com/sf_item/564730815815.htm', 1518487200000]
['浙C7BY70雅阁牌HG7203AB小型轿车', '//sf.taobao.com/sf_item/564757254800.htm', 1518487200000]
['大众帕萨特SVW72010KJ小型轿车', '//sf.taobao.com/sf_item/564404100573.htm', 1518487200000]
['捷豹XK4999CC小轿车', '//sf.taobao.com/sf_item/564903579818.htm', 1518487200000]
['（破）车牌号为浙DG8947汽车一辆', '//sf.taobao.com/sf_item/564732139902.htm', 1518487200000]
['（破）车牌号为浙DB362C汽车一辆', '//sf.taobao.com/sf_item/564579725686.htm', 1518487200000]
['（破）浙C0123V古思特牌小型轿车', '//sf.taobao.com/sf_item/564700053373.htm', 1518487200000]
['浙GR3D36号的汽车一辆', '//sf.taobao.com/sf_item/564753316473.htm', 1518487200000]
['牌照为湘A23L35的传祺汽车', '//sf.taobao.com/sf_item/564853263233.htm', 1518487200000]
['车牌号为川AX639Y的车辆', '//sf.taobao.com/sf_item/564551525761.htm', 1518418800000]
['川AG2617号汽车一辆', '//sf.taobao.com/sf_item/564743919074.htm', 1518400800000]
['车牌为浙A1EX68奥迪牌小型普通客车一辆', '//sf.taobao.com/sf_item/564648358719.htm', 1518400800000]
['浙GGG222汽车', '//sf.taobao.com/sf_item/564623666432.htm', 1518400800000]
['沃尔沃牌轿车', '//sf.taobao.com/sf_item/564590877711.htm', 1518400800000]
['浙H8279A小型汽车壹辆', '//sf.taobao.com/sf_item/564708647902.htm', 1518400800000]
['浙GG2117尚酷汽车', '//sf.taobao.com/sf_item/564625490280.htm', 1518400800000]
['车牌号为渝AC8796的宝马轿车', '//sf.taobao.com/sf_item/564581046126.htm', 1518400800000]
['卫秋锁所有的车牌号为MK5859号的丰田牌汽车', '//sf.taobao.com/sf_item/564503129301.htm', 1518400800000]
['浙GGA888捷达汽车', '//sf.taobao.com/sf_item/564624386857.htm', 1518400800000]
['浙H9874R小型轿车壹辆', '//sf.taobao.com/sf_item/564707319781.htm', 1518400800000]
['车牌为浙AS9Q19中华牌小型轿车一辆', '//sf.taobao.com/sf_item/564466764317.htm', 1518400800000]
['浙A5VF77奔驰牌小型轿车壹辆', '//sf.taobao.com/sf_item/564483160824.htm', 1518400800000]
['浙G36960号宝马牌汽车', '//sf.taobao.com/sf_item/564484060602.htm', 1518400800000]
['皖FBD018奥迪牌小型轿车', '//sf.taobao.com/sf_item/563821155893.htm', 1518400800000]
['（破）大石浪旅游发展公司所有的车牌为浙E9105W艾力绅牌普通客车', '//sf.taobao.com/sf_item/564592405511.htm', 1518400800000]
['浙C2656D梅赛德斯-奔驰牌小型汽车一辆', '//sf.taobao.com/sf_item/564648646183.htm', 1518400800000]
['苏AX966F大众轿车一辆', '//sf.taobao.com/sf_item/564707783915.htm', 1518400800000]
['浙JS059E号一汽牌小型汽车', '//sf.taobao.com/sf_item/564703639123.htm', 1518400800000]
['浙J822P2号大众牌小型汽车', '//sf.taobao.com/sf_item/564441196854.htm', 1518400800000]
['浙EBA315丰田牌小型汽车', '//sf.taobao.com/sf_item/564445672112.htm', 1518400800000]
['车牌号为苏J12M26的马自达牌小汽车', '//sf.taobao.com/sf_item/564590005455.htm', 1518400800000]
['沪H57590奥迪牌小型普通客车', '//sf.taobao.com/sf_item/564534330039.htm', 1518400800000]
['车牌号为浙HJ3678的小型汽车', '//sf.taobao.com/sf_item/564651758630.htm', 1518400800000]
['奥德赛牌小型汽车', '//sf.taobao.com/sf_item/564443692593.htm', 1518228000000]
['浙C6079别克昂科雷CXL牌小型越野客车一辆', '//sf.taobao.com/sf_item/564554533137.htm', 1518400800000]
['关于蔡思伟名下粤B76J91五菱牌小型汽车', '//sf.taobao.com/sf_item/564613027406.htm', 1518400800000]
['孙进旭所有的车牌号为C1M789号的大众牌汽车', '//sf.taobao.com/sf_item/564408788059.htm', 1518400800000]
['车牌号为浙BLS210丰田牌小型轿车一辆', '//sf.taobao.com/sf_item/564516989476.htm', 1518400800000]
['浙C9R652奥德赛牌小型普通客车一辆', '//sf.taobao.com/sf_item/564650230672.htm', 1518400800000]
['车牌号为浙FR5887颐达牌DFL7160BB型小型轿车一辆', '//sf.taobao.com/sf_item/564580889727.htm', 1518400800000]
['浙J000Q6号奥迪牌小型汽车', '//sf.taobao.com/sf_item/564440736564.htm', 1518400800000]
['福田五星机动三轮车一辆', '//sf.taobao.com/sf_item/564747031929.htm', 1518400800000]
['浙KD7965吉利牌小型汽车一辆', '//sf.taobao.com/sf_item/564691287050.htm', 1518400800000]
['拍卖车牌为浙AG0031大众牌小型轿车壹辆', '//sf.taobao.com/sf_item/564594697490.htm', 1518400800000]
['车牌号为豫AG3019（奥迪A6汽车）的汽车一辆', '//sf.taobao.com/sf_item/564356112421.htm', 1518400800000]
['科雷傲闽J59767小型越野车', '//sf.taobao.com/sf_item/564547126740.htm', 1518400800000]
['牌号为皖H&middot;E9722的别克牌小型轿车一辆', '//sf.taobao.com/sf_item/564544970957.htm', 1518400800000]
['豫J56868丰田牌汉兰达越野车', '//sf.taobao.com/sf_item/564646922890.htm', 1518400800000]
['浙C0EN12比亚迪牌小型汽车一辆', '//sf.taobao.com/sf_item/564468364102.htm', 1518400800000]
['车牌为豫B17838昊锐牌小型汽车一辆', '//sf.taobao.com/sf_item/564748655347.htm', 1518400800000]
['雷沃谷神4LZ-6E7收割机的拍卖', '//sf.taobao.com/sf_item/564804470784.htm', 1518400800000]
['浙EHM183奔驰牌ML400 4MATIC小型越野客车一辆', '//sf.taobao.com/sf_item/564742219596.htm', 1518400800000]
['丰田凯美瑞轿车', '//sf.taobao.com/sf_item/564308088434.htm', 1518400800000]
['粤EKK611号丰田牌小型汽车', '//sf.taobao.com/sf_item/564747495040.htm', 1518400800000]
['皖FBD009江淮牌小型普通客车', '//sf.taobao.com/sf_item/563569832637.htm', 1518400800000]
['本田思威牌（CRV）小型普通客车', '//sf.taobao.com/sf_item/563956529388.htm', 1518400800000]
['皖FG6088号起亚牌普通客车', '//sf.taobao.com/sf_item/563971406118.htm', 1518400800000]
['苏FL922X福田牌车一辆', '//sf.taobao.com/sf_item/564265341243.htm', 1518400800000]
['（破）江苏中建桥梁工程设备有限公司苏L16731海马轿车', '//sf.taobao.com/sf_item/564401828704.htm', 1518400800000]
['鲁H6388S雪佛兰牌小型轿车', '//sf.taobao.com/sf_item/564476872901.htm', 1518400800000]
['（破）车牌号为浙A0B820的依维柯牌中型普通客车一辆', '//sf.taobao.com/sf_item/564502781115.htm', 1518400800000]
['桂A7020汇联牌HLC9400GFL重型罐式半挂车一辆', '//sf.taobao.com/sf_item/564624586832.htm', 1518400800000]
['浙G070HX号丰田牌汽车', '//sf.taobao.com/sf_item/564627130587.htm', 1518400800000]
['红旗牌小型汽车', '//sf.taobao.com/sf_item/564650470444.htm', 1518400800000]
['皖FG7099奥迪牌FV7201BACWG小型轿车', '//sf.taobao.com/sf_item/564653327906.htm', 1518400800000]
['渝G93330号比亚迪牌小型汽车', '//sf.taobao.com/sf_item/564660922218.htm', 1518400800000]
['赣DZ8980名爵牌车辆', '//sf.taobao.com/sf_item/563000638028.htm', 1514858400000]
['车牌号码云F33333日产风度CEF1RO小型汽车一辆', '//sf.taobao.com/sf_item/564594953523.htm', 1518314400000]
