评论,评分
感觉这个地方非常非常适合孩子玩，北京没有这种适合孩子玩的地方，下次还要来好好玩的,5
好玩……………………………………………………………………………………………………,5
长隆是好玩的，但是每次去的人都太多了，根本玩不了什么，排队都去了大半天时间了。。,4
非常棒，非常棒，非常棒，非常棒，非常棒，非常棒，非常棒，非常棒，非常棒，非常棒，,5
返现说是购买门票用，当买门票使用时又告知特定门票才可用，早知都就不在这里购买了！,5
不错，完了一天，跟朋友。挑战了好多激动游戏，及万圣逛欢夜。。。。。。。。。。。。,5
挺好挺好挺好挺好挺好，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，,5
非常愉快！难得的一家出行！孩子大人玩儿的都很尽兴！快速通行卡方便实用，节约时间！,5
万圣节气氛很好，而且可能星期一，没什么人，游戏设施特别少人排队，玩起来很爽，很好,5
与全国其他的游乐场设施都差不多！不过这次赶上了万圣节活动，挺有特色的！值得票价！,5
欢乐世界的项目还是挺多的，但基本上排队等的耐心要有，可惜有的项目没玩到，象漂流河,4
就是项目太多人，排队很久…………………………………………………………………………,5
票价便宜，取票方便，快捷支付，很不错，很方便，以后买票还会在携程买，很喜欢很开心,5
玩得挺开心的，长隆人多，夜场好玩。特别现在万圣节，很多项目很好玩，整体感觉不错。,5
人太多不好玩，不知道是不是人太多才不是很吓人。。。。。。。。。。。。。。。。。。,2
。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。凑字数,4
就是好恍恍惚惚恍恍惚惚恍恍惚惚恍恍惚惚恍恍惚惚和红红火火好地方啊哈哈哈哈哈哈哈哈,5
十环过山车，摩托过山车都非常棒，排队时间有点久，再来点更刺激的项目就好了…………,5
带小朋友去的，没玩几个项目，因为排队人较多，整个乐园不大好玩，特别那个漂流太傻。,4
每年万圣节都会来玩，感受一下气氛，不过项目都是一样的应该每年换下新主题会好玩一点,5
很多微博官网发出的图与活动没有 不过还是带着些万圣节的乐趣与色彩 性价比一般 有点失望,4
很开心。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
第二次来长隆了，直接玩了所有的过山车，最后又玩大摆锤，最后把我甩懵了，哈哈哈哈哈,5
手不释卷自己想看什么善男信女羡慕羡慕羡慕羡慕的卡科学家超巴拿马型能写能算丁基橡胶,5
挺好玩的，万圣节多了刺激的鬼屋，就是人比较多以外，都是比较好玩的！！！！！！！！,5
刺激好玩。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
好好好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
人多！排队！太刺激！东西贵！取票不方便！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,5
挺好玩的挺好玩的挺好玩的挺好玩的挺好玩的挺好玩的挺好玩的挺好玩的挺好玩的挺好玩的,5
去长隆玩的机动游戏好刺激好好玩啊，让我很期待下一次有时间再次去玩剩下的机动游戏。,5
刺激好玩特别不错很喜欢设备全。就是人多要排很久队。。。。。。。。。。。。。。。。,5
主要去玩里面的过山车的，很过瘾，很刺激，当时去的时候人不是很多，所以没怎么排队，,5
早上十点半进园，三点出来，带小孩去的，因为赶时间，还有很多项目没得玩，不够尽兴。,5
长隆是我去过最好玩儿的一个游乐园没有之一 真的。里面的游乐设施惊险刺激 真的超喜欢。,5
下好搞活动门票便宜了点去玩了一天虽然下雨也不影响玩的乐趣真的挺不错的不愧是长隆～,5
人多，价格很不错，很开心，希望以后还有这个价格，囧，点评也不容易，要写这么多字。,5
感觉超爽，好玩，刺激游戏非常多，就是价格有点贵而且人多，排队时间长，管理需要加强,4
垂直过山车好吓人垂直过山车好吓人垂直过山车好吓人垂直过山车好吓人垂直过山车好吓人,5
好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩,5
太实惠的价格了，国内的门票一直就是个大支出！携程帮我省了好多钱，开心极了！！！！,5
很有意思刚好可以玩一天，很棒得公园，带上一家人是个不错的好去处，附近酒店也很不错,5
值得一去哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈啪啪哈撒撒哈哈哈哈哈哈哈哈哈哈哈呵呵,4
游乐场真的特别好 各种项目 玩的特别尽兴 大人玩的刺激的 和小孩玩的有趣的都有 美好的回忆,5
开心开心开心开心开心开心开心快乐快乐快乐快乐快乐快乐快乐高兴高兴高兴高兴高兴高兴,5
去过之后就和她分手了，心情很沉重，再也不想走曾经走过的路，不过里面还是可以的，我,4
很开心的一天 游戏设备都很全很不错 尤其是垂直过山车非常的刺激 哈哈 就是当天天气太热了,5
好玩，刺激。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
能快速出票，不过门口的机器少了点，希望这个可以改进，下次还继续购买，希望越做越好,5
和外国朋友，妹妹一起来玩。一大早来，幸好早上没下雨，排队不长一切顺利！比迪士尼好,5
去玩的都是超刺激的，排队的人也较少 .尤其是过山车 坐了一次还想坐一次 玩了一下午.赞,5
好玩。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
很多遊玩設施，但排隊的隊子很長，有的不夠時間玩，飲料同食品稍貴，下次會再來，不錯,5
那些机动游戏挺刺激的，不过我那些朋友都不太敢玩，下次跟她们一起就买水公园的比较好,5
太刺激了，玩了几个之后受不了了，人好多，唯一不足的里面吃的喝的贵的有的恐怖。。。,5
超级好玩！超级刺激的游玩地方！解压的首要选择地方！网上订票便宜，取票方便，不错！,5
一开始就玩了十环。一天下来还有好多没玩的。下次有机会一定吧剩余的都玩了。惊险刺激,5
垂直过山车与十环过山车实在是太有意思了，我坐了三次呢，朋友也说长隆的过山车是极品,5
玩的很开心～天气太热了，晒伤了～下次应该天气凉爽点去～还有中午不休息也很累～～～,5
挺好玩的 就是有点晒  不过那天可能是大雨刚过人有点少 玩的很好 推荐垂直过山车还有大摆锤,5
就是天气热啊，不过也阻挡不了了我要去嗨！！！取票也很方便，扫一扫就可以了！推荐！,5
还可以，就是人多了，点，排队要好久，里面饭好贵，游戏太刺激了，下次还要再去玩耍啊,5
作为一个广东人，已经去过很多次了，但是每一次去都有新的惊喜，新的快乐，百玩不腻啊,5
排队很长。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
很不错的，适合带娃出游。很干净，配套也好。虽然人多，但还是竟然有序。天气也适宜。,5
好评。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩,5
心情愉快的旅行好好好好好好好好好好好好好好好好好好好好好好好哈站好好好好好好好好,5
很不错，很刺激，一天都玩不完，，，，。，。。。。。。，，，，。。，，，，心情愉快,5
国内最大的野生动物园园，很值得一去，方便，干净，吃的也不贵，适合亲子游，路线合理,5
长隆的主题乐园都非常不错，就是价格有点小贵，里面不让带食物进去，园区很多东西吃。,5
和朋友玩的很开心！十环过上车和垂直过山车很刺激！还有水上玩的！很不错！觉得很值得,5
去的时候人很少，都不用排什么队，所有项目都玩了一遍！很好玩！下午还有游街的活动！,5
爽爽爽爽爽爽爽爽刺激刺激刺激刺激刺激刺激刺激刺激热闹热闹热闹热闹热闹热闹热闹热闹,5
很刺激，第一次跟朋友来玩的，挑战项目多，挑战者更是多，很难忘的一次游玩，下次还来,5
首先，当时买的时候价格是很划算，人也不算太多，很多的游乐设施，好喜欢垂直过山车，,5
好！多人，排队的每条都是龙的传人啊，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,4
很好啊啊啊啊啊啊啊啊啊啊啊哈哈哈哈哈哈哈哈哈和和姐姐家哈哈哈哈哈哈哈哈哈哈哈哈哈,5
……我觉得还不错！！………………………………………没了吧………………有点热………,5
不错的 刺激 窗口服务也不错的，不一定非要去自动取票机，窗口也可以。还耐心解答。。。,5
不错好玩，便宜，性价比高，和家人朋友情侣去都合适，很多刺激的游戏，值得去挑战一下,5
还行……………………。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
不错，下次有机会再去。去里面不可以带吃的，啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,5
游乐场很大，也很干净，尤其是游乐设施项目非常多，非常刺激，建议错峰出行，排队人少,5
很刺激。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,5
